module_code,module_name,coordinator,year,semester,category,skill_name,level
ENMPG04,Environmental Policy,Heather Price,5,9,field,Sampling: Physical Collection,0
ENMPG04,Environmental Policy,Heather Price,5,9,field,Species Monitoring,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Accurate Result Reporting,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Air Quality Analysis,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Chemical Handling,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Developing and Implementing SOPs,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Good Laboratory Practices (GLP),0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Maintaining Lab Notebooks,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Microscopy,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Operating Lab Equipment,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Physical Chemical Analysis,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Pipetting,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Risk Assessments,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Sample Preparation and Handling,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Soil Quality Assessment,0
ENMPG04,Environmental Policy,Heather Price,5,9,lab,Water Quality Assessment,0
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Adaptability,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Verbal Communication,3
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Written Communication,3
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Conflict Resolution,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Critical Thinking,3
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Detail-Orientated Skills,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Innovation,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Integrated Problem-solving,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Interpersonal Skills,3
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Leadership,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Reliability,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Resourcefulness,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Self-awareness,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Self-motivation,2
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Teamwork & Collaboration,3
ENMPG04,Environmental Policy,Heather Price,5,9,personal,Time Management,2
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,AI (generative) Competency,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Computer Programming,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Data Management,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Effective Email Communication,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Geographical Information Systems (GIS),0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Graphic Design,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Modelling,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Presentation Software,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Remote Meeting/Collaborative Software,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Remote Sensing (data collection and analysis),0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Social Media,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Spreadsheet Creation and Management,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Statistical Programmes,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,computational,Word Processing,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Application of Remote Observations,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Conducting Transects,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Core Skills,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Drone Observations,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Environmental Impact Assessment,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,GPS Usage,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Health and Safety Competency,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Mapping Skills,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Sampling: In-situ Monitoring,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Sampling: Physical Collection,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,field,Species Monitoring,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Accurate Result Reporting,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Air Quality Analysis,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Chemical Handling,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Developing and Implementing SOPs,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Good Laboratory Practices (GLP),0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Maintaining Lab Notebooks,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Microscopy,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Operating Lab Equipment,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Physical Chemical Analysis,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Pipetting,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Risk Assessments,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Sample Preparation and Handling,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Soil Quality Assessment,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,lab,Water Quality Assessment,0
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Adaptability,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Verbal Communication,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Written Communication,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Conflict Resolution,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Critical Thinking,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Detail-Orientated Skills,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Innovation,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Integrated Problem-solving,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Interpersonal Skills,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Leadership,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Reliability,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Resourcefulness,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Self-awareness,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Self-motivation,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Teamwork & Collaboration,3
BIOU9BC,Biodiversity Conservation and Management,Martina Quaggiotto,3,6,personal,Time Management,3
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,AI (generative) Competency,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Computer Programming,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Data Management,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Effective Email Communication,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Geographical Information Systems (GIS),1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Graphic Design,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Modelling,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Presentation Software,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Remote Meeting/Collaborative Software,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Remote Sensing (data collection and analysis),0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Social Media,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Spreadsheet Creation and Management,3
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Statistical Programmes,3
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,computational,Word Processing,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Application of Remote Observations,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Conducting Transects,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Core Skills,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Drone Observations,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Environmental Impact Assessment,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,GPS Usage,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Health and Safety Competency,1
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Mapping Skills,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Sampling: In-situ Monitoring,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Sampling: Physical Collection,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,field,Species Monitoring,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Accurate Result Reporting,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Air Quality Analysis,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Chemical Handling,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Developing and Implementing SOPs,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Good Laboratory Practices (GLP),0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Maintaining Lab Notebooks,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Microscopy,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Operating Lab Equipment,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Physical Chemical Analysis,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Pipetting,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Risk Assessments,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Sample Preparation and Handling,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Soil Quality Assessment,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,lab,Water Quality Assessment,0
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Adaptability,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Verbal Communication,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Written Communication,3
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Conflict Resolution,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Critical Thinking,3
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Detail-Orientated Skills,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Innovation,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Integrated Problem-solving,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Interpersonal Skills,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Leadership,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Reliability,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Resourcefulness,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Self-awareness,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Self-motivation,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Teamwork & Collaboration,2
GEOU9GL,Glaciers & Landscape,Tom Bradwell,3,5,personal,Time Management,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,AI (generative) Competency,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Computer Programming,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Data Management,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Effective Email Communication,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Geographical Information Systems (GIS),0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Graphic Design,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Modelling,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Presentation Software,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Remote Meeting/Collaborative Software,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Remote Sensing (data collection and analysis),0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Social Media,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Spreadsheet Creation and Management,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Statistical Programmes,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,computational,Word Processing,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Application of Remote Observations,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Conducting Transects,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Core Skills,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Drone Observations,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Environmental Impact Assessment,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,GPS Usage,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Health and Safety Competency,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Mapping Skills,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Sampling: In-situ Monitoring,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Sampling: Physical Collection,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,field,Species Monitoring,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Accurate Result Reporting,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Air Quality Analysis,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Chemical Handling,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Developing and Implementing SOPs,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Good Laboratory Practices (GLP),2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Maintaining Lab Notebooks,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Microscopy,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Operating Lab Equipment,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Physical Chemical Analysis,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Pipetting,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Risk Assessments,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Sample Preparation and Handling,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Soil Quality Assessment,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,lab,Water Quality Assessment,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Adaptability,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Verbal Communication,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Written Communication,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Conflict Resolution,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Critical Thinking,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Detail-Orientated Skills,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Innovation,0
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Integrated Problem-solving,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Interpersonal Skills,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Leadership,1
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Reliability,3
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Resourcefulness,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Self-awareness,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Self-motivation,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Teamwork & Collaboration,2
ENVU6EA,Methods and Applications in Environmental Sciences,Clare Wilson,3,6,personal,Time Management,2
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,AI (generative) Competency,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Computer Programming,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Data Management,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Effective Email Communication,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Geographical Information Systems (GIS),0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Graphic Design,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Modelling,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Presentation Software,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Remote Meeting/Collaborative Software,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Remote Sensing (data collection and analysis),0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Social Media,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Spreadsheet Creation and Management,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Statistical Programmes,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,computational,Word Processing,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Application of Remote Observations,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Conducting Transects,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Core Skills,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Drone Observations,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Environmental Impact Assessment,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,GPS Usage,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Health and Safety Competency,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Mapping Skills,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Sampling: In-situ Monitoring,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Sampling: Physical Collection,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,field,Species Monitoring,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Accurate Result Reporting,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Air Quality Analysis,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Chemical Handling,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Developing and Implementing SOPs,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Good Laboratory Practices (GLP),0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Maintaining Lab Notebooks,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Microscopy,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Operating Lab Equipment,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Physical Chemical Analysis,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Pipetting,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Risk Assessments,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Sample Preparation and Handling,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Soil Quality Assessment,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,lab,Water Quality Assessment,0
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Adaptability,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Verbal Communication,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Written Communication,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Conflict Resolution,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Critical Thinking,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Detail-Orientated Skills,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Innovation,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Integrated Problem-solving,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Interpersonal Skills,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Leadership,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Reliability,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Resourcefulness,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Self-awareness,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Self-motivation,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Teamwork & Collaboration,3
SCIU9PS,Dissertation module start,Armando Marino,4,7,personal,Time Management,3
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,AI (generative) Competency,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Computer Programming,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Data Management,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Effective Email Communication,3
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Geographical Information Systems (GIS),0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Graphic Design,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Modelling,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Presentation Software,3
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Remote Meeting/Collaborative Software,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Remote Sensing (data collection and analysis),0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Social Media,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Spreadsheet Creation and Management,3
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Statistical Programmes,0
SCIU9PR,Dissertation project,Armando Marino,4,8,computational,Word Processing,3
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Application of Remote Observations,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Conducting Transects,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Core Skills,3
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Drone Observations,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Environmental Impact Assessment,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,GPS Usage,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Health and Safety Competency,3
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Mapping Skills,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Sampling: In-situ Monitoring,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Sampling: Physical Collection,0
SCIU9PR,Dissertation project,Armando Marino,4,8,field,Species Monitoring,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Accurate Result Reporting,3
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Air Quality Analysis,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Chemical Handling,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Developing and Implementing SOPs,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Good Laboratory Practices (GLP),0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Maintaining Lab Notebooks,3
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Microscopy,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Operating Lab Equipment,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Physical Chemical Analysis,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Pipetting,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Risk Assessments,3
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Sample Preparation and Handling,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Soil Quality Assessment,0
SCIU9PR,Dissertation project,Armando Marino,4,8,lab,Water Quality Assessment,0
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Adaptability,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Verbal Communication,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Written Communication,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Conflict Resolution,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Critical Thinking,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Detail-Orientated Skills,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Innovation,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Integrated Problem-solving,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Interpersonal Skills,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Leadership,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Reliability,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Resourcefulness,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Self-awareness,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Self-motivation,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Teamwork & Collaboration,3
SCIU9PR,Dissertation project,Armando Marino,4,8,personal,Time Management,3
EPLPPG2,Applications of Earth Observation,Armando Marino,5,10,computational,AI (generative) Competency,2
EPLPPG2,Applications of Earth Observation,Armando Marino,5,10,computational,Computer Programming,3
EPLPPG2,Applications of Earth Observation,Armando Marino,5,10,computational,Data Management,3
