"module_code","category","skill_name","level"
"ENMPG17","lab","Accurate Result Reporting","2"
"ENMPG17","lab","Air Quality Analysis","0"
"ENMPG17","lab","Chemical Handling","0"
"ENMPG17","lab","Developing and Implementing SOPs","2"
"ENMPG17","lab","Good Laboratory Practices (GLP)","0"
"ENMPG17","lab","Maintaining Lab Notebooks","1"
"ENMPG17","lab","Microscopy","0"
"ENMPG17","lab","Operating Lab Equipment","0"
"ENMPG17","lab","Physical Chemical Analysis","0"
"ENMPG17","lab","Pipetting","0"
"ENMPG17","lab","Risk Assessments","1"
"ENMPG17","lab","Sample Preparation and Handling","1"
"ENMPG17","lab","Soil Quality Assessment","0"
"ENMPG17","lab","Water Quality Assessment","2"
"ENMPG17","personal","Adaptability","2"
"ENMPG17","personal","Verbal Communication","2"
"ENMPG17","personal","Written Communication","2"
"ENMPG17","personal","Conflict Resolution","2"
"ENMPG17","personal","Critical Thinking","1"
"ENMPG17","personal","Detail-Orientated Skills","2"
"ENMPG17","personal","Innovation","2"
"ENMPG17","personal","Integrated Problem-solving","2"
"ENMPG17","personal","Interpersonal Skills","2"
"ENMPG17","personal","Leadership","2"
"ENMPG17","personal","Reliability","2"
"ENMPG17","personal","Resourcefulness","2"
"ENMPG17","personal","Self-awareness","1"
"ENMPG17","personal","Self-motivation","2"
"ENMPG17","personal","Teamwork & Collaboration","2"
"ENMPG17","personal","Time Management","2"
"BIOU9SX","computational","AI (generative) Competency","3"
"BIOU9SX","computational","Computer Programming","0"
"BIOU9SX","computational","Data Management","0"
"BIOU9SX","computational","Effective Email Communication","0"
"BIOU9SX","computational","Geographical Information Systems (GIS)","0"
"BIOU9SX","computational","Graphic Design","0"
"BIOU9SX","computational","Modelling","0"
"BIOU9SX","computational","Presentation Software","0"
"BIOU9SX","computational","Remote Meeting/Collaborative Software","0"
"BIOU9SX","computational","Remote Sensing (data collection and analysis)","0"
"BIOU9SX","computational","Social Media","0"
"BIOU9SX","computational","Spreadsheet Creation and Management","0"
"BIOU9SX","computational","Statistical Programmes","0"
"BIOU9SX","computational","Word Processing","3"
"BIOU9SX","field","Application of Remote Observations","0"
"BIOU9SX","field","Conducting Transects","0"
"BIOU9SX","field","Core Skills","0"
"BIOU9SX","field","Drone Observations","0"
"BIOU9SX","field","Environmental Impact Assessment","0"
"BIOU9SX","field","GPS Usage","0"
"BIOU9SX","field","Health and Safety Competency","0"
"BIOU9SX","field","Mapping Skills","0"
"BIOU9SX","field","Sampling: In-situ Monitoring","0"
"BIOU9SX","field","Sampling: Physical Collection","0"
"BIOU9SX","field","Species Monitoring","0"
"BIOU9SX","lab","Accurate Result Reporting","0"
"BIOU9SX","lab","Air Quality Analysis","0"
"BIOU9SX","lab","Chemical Handling","0"
"BIOU9SX","lab","Developing and Implementing SOPs","0"
"BIOU9SX","lab","Good Laboratory Practices (GLP)","0"
"BIOU9SX","lab","Maintaining Lab Notebooks","0"
"BIOU9SX","lab","Microscopy","0"
"BIOU9SX","lab","Operating Lab Equipment","0"
"BIOU9SX","lab","Physical Chemical Analysis","0"
"BIOU9SX","lab","Pipetting","0"
"BIOU9SX","lab","Risk Assessments","0"
"BIOU9SX","lab","Sample Preparation and Handling","0"
"BIOU9SX","lab","Soil Quality Assessment","0"
"BIOU9SX","lab","Water Quality Assessment","0"
"BIOU9SX","personal","Adaptability","0"
"BIOU9SX","personal","Verbal Communication","2"
"BIOU9SX","personal","Written Communication","3"
"BIOU9SX","personal","Conflict Resolution","0"
"BIOU9SX","personal","Critical Thinking","2"
"BIOU9SX","personal","Detail-Orientated Skills","1"
"BIOU9SX","personal","Innovation","0"
"BIOU9SX","personal","Integrated Problem-solving","2"
"BIOU9SX","personal","Interpersonal Skills","2"
"BIOU9SX","personal","Leadership","0"
"BIOU9SX","personal","Reliability","0"
"BIOU9SX","personal","Resourcefulness","0"
"BIOU9SX","personal","Self-awareness","0"
"BIOU9SX","personal","Self-motivation","2"
"BIOU9SX","personal","Teamwork & Collaboration","2"
"BIOU9SX","personal","Time Management","2"
"SCIU3FB","computational","AI (generative) Competency","1"
"SCIU3FB","computational","Computer Programming","0"
"SCIU3FB","computational","Data Management","0"
"SCIU3FB","computational","Effective Email Communication","0"
"SCIU3FB","computational","Geographical Information Systems (GIS)","2"
"SCIU3FB","computational","Graphic Design","2"
"SCIU3FB","computational","Modelling","0"
"SCIU3FB","computational","Presentation Software","2"
"SCIU3FB","computational","Remote Meeting/Collaborative Software","0"
"SCIU3FB","computational","Remote Sensing (data collection and analysis)","0"
"SCIU3FB","computational","Social Media","0"
"SCIU3FB","computational","Spreadsheet Creation and Management","1"
"SCIU3FB","computational","Statistical Programmes","0"
"SCIU3FB","computational","Word Processing","2"
"SCIU3FB","field","Application of Remote Observations","2"
"SCIU3FB","field","Conducting Transects","2"
"SCIU3FB","field","Core Skills","2"
"SCIU3FB","field","Drone Observations","0"
"SCIU3FB","field","Environmental Impact Assessment","0"
"SCIU3FB","field","GPS Usage","2"
"SCIU3FB","field","Health and Safety Competency","1"
"SCIU3FB","field","Mapping Skills","2"
"SCIU3FB","field","Sampling: In-situ Monitoring","2"
"SCIU3FB","field","Sampling: Physical Collection","2"
"SCIU3FB","field","Species Monitoring","2"
"SCIU3FB","lab","Accurate Result Reporting","0"
"SCIU3FB","lab","Air Quality Analysis","0"
"SCIU3FB","lab","Chemical Handling","0"
"SCIU3FB","lab","Developing and Implementing SOPs","0"
"SCIU3FB","lab","Good Laboratory Practices (GLP)","0"
"SCIU3FB","lab","Maintaining Lab Notebooks","0"
"SCIU3FB","lab","Microscopy","0"
"SCIU3FB","lab","Operating Lab Equipment","0"
"SCIU3FB","lab","Physical Chemical Analysis","0"
"SCIU3FB","lab","Pipetting","0"
"SCIU3FB","lab","Risk Assessments","0"
"SCIU3FB","lab","Sample Preparation and Handling","0"
"SCIU3FB","lab","Soil Quality Assessment","0"
"SCIU3FB","lab","Water Quality Assessment","0"
"SCIU3FB","personal","Adaptability","1"
"SCIU3FB","personal","Verbal Communication","2"
"SCIU3FB","personal","Written Communication","2"
"SCIU3FB","personal","Conflict Resolution","0"
"SCIU3FB","personal","Critical Thinking","1"
"SCIU3FB","personal","Detail-Orientated Skills","2"
"SCIU3FB","personal","Innovation","1"
"SCIU3FB","personal","Integrated Problem-solving","0"
"SCIU3FB","personal","Interpersonal Skills","1"
"SCIU3FB","personal","Leadership","0"
"SCIU3FB","personal","Reliability","1"
"SCIU3FB","personal","Resourcefulness","1"
"SCIU3FB","personal","Self-awareness","0"
"SCIU3FB","personal","Self-motivation","1"
"SCIU3FB","personal","Teamwork & Collaboration","1"
"SCIU3FB","personal","Time Management","2"
"GEOU9EH","computational","AI (generative) Competency","0"
"GEOU9EH","computational","Computer Programming","0"
"GEOU9EH","computational","Data Management","0"
"GEOU9EH","computational","Effective Email Communication","0"
"GEOU9EH","computational","Geographical Information Systems (GIS)","0"
"GEOU9EH","computational","Graphic Design","1"
"GEOU9EH","computational","Modelling","0"
"GEOU9EH","computational","Presentation Software","1"
"GEOU9EH","computational","Remote Meeting/Collaborative Software","0"
"GEOU9EH","computational","Remote Sensing (data collection and analysis)","0"
"GEOU9EH","computational","Social Media","0"
"GEOU9EH","computational","Spreadsheet Creation and Management","0"
"GEOU9EH","computational","Statistical Programmes","0"
"GEOU9EH","computational","Word Processing","2"
"GEOU9EH","field","Application of Remote Observations","0"
"GEOU9EH","field","Conducting Transects","0"
"GEOU9EH","field","Core Skills","0"
"GEOU9EH","field","Drone Observations","0"
"GEOU9EH","field","Environmental Impact Assessment","0"
"GEOU9EH","field","GPS Usage","0"
"GEOU9EH","field","Health and Safety Competency","0"
"GEOU9EH","field","Mapping Skills","0"
"GEOU9EH","field","Sampling: In-situ Monitoring","0"
"GEOU9EH","field","Sampling: Physical Collection","0"
"GEOU9EH","field","Species Monitoring","0"
"GEOU9EH","lab","Accurate Result Reporting","0"
"GEOU9EH","lab","Air Quality Analysis","0"
"GEOU9EH","lab","Chemical Handling","0"
"GEOU9EH","lab","Developing and Implementing SOPs","0"
"GEOU9EH","lab","Good Laboratory Practices (GLP)","0"
"GEOU9EH","lab","Maintaining Lab Notebooks","0"
"GEOU9EH","lab","Microscopy","0"
"GEOU9EH","lab","Operating Lab Equipment","0"
"GEOU9EH","lab","Physical Chemical Analysis","0"
"GEOU9EH","lab","Pipetting","0"
"GEOU9EH","lab","Risk Assessments","0"
"GEOU9EH","lab","Sample Preparation and Handling","0"
"GEOU9EH","lab","Soil Quality Assessment","0"
"GEOU9EH","lab","Water Quality Assessment","0"
"GEOU9EH","personal","Adaptability","2"
"GEOU9EH","personal","Verbal Communication","3"
"GEOU9EH","personal","Written Communication","3"
"GEOU9EH","personal","Conflict Resolution","2"
"GEOU9EH","personal","Critical Thinking","3"
"GEOU9EH","personal","Detail-Orientated Skills","2"
"GEOU9EH","personal","Innovation","2"
"GEOU9EH","personal","Integrated Problem-solving","2"
"GEOU9EH","personal","Interpersonal Skills","2"
"GEOU9EH","personal","Leadership","2"
"GEOU9EH","personal","Reliability","2"
"GEOU9EH","personal","Resourcefulness","2"
"GEOU9EH","personal","Self-awareness","2"
"GEOU9EH","personal","Self-motivation","2"
"GEOU9EH","personal","Teamwork & Collaboration","3"
"GEOU9EH","personal","Time Management","2"
"ENMPG04","computational","AI (generative) Competency","0"
"ENMPG04","computational","Computer Programming","0"
"ENMPG04","computational","Data Management","0"
"ENMPG04","computational","Effective Email Communication","0"
"ENMPG04","computational","Geographical Information Systems (GIS)","0"
"ENMPG04","computational","Graphic Design","2"
"ENMPG04","computational","Modelling","0"
"ENMPG04","computational","Presentation Software","2"
"ENMPG04","computational","Remote Meeting/Collaborative Software","0"
"ENMPG04","computational","Remote Sensing (data collection and analysis)","0"
"ENMPG04","computational","Social Media","0"
"ENMPG04","computational","Spreadsheet Creation and Management","0"
"ENMPG04","computational","Statistical Programmes","0"
"ENMPG04","computational","Word Processing","3"
"ENMPG04","field","Application of Remote Observations","0"
"ENMPG04","field","Conducting Transects","0"
"ENMPG04","field","Core Skills","0"
"ENMPG04","field","Drone Observations","0"
"ENMPG04","field","Environmental Impact Assessment","0"
"ENMPG04","field","GPS Usage","0"
"ENMPG04","field","Health and Safety Competency","0"
"ENMPG04","field","Mapping Skills","0"
"ENMPG04","field","Sampling: In-situ Monitoring","0"
"ENMPG04","field","Sampling: Physical Collection","0"
"ENMPG04","field","Species Monitoring","0"
"ENMPG04","lab","Accurate Result Reporting","0"
"ENMPG04","lab","Air Quality Analysis","0"
"ENMPG04","lab","Chemical Handling","0"
"ENMPG04","lab","Developing and Implementing SOPs","0"
"ENMPG04","lab","Good Laboratory Practices (GLP)","0"
"ENMPG04","lab","Maintaining Lab Notebooks","0"
"ENMPG04","lab","Microscopy","0"
"ENMPG04","lab","Operating Lab Equipment","0"
"ENMPG04","lab","Physical Chemical Analysis","0"
"ENMPG04","lab","Pipetting","0"
"ENMPG04","lab","Risk Assessments","0"
"ENMPG04","lab","Sample Preparation and Handling","0"
"ENMPG04","lab","Soil Quality Assessment","0"
"ENMPG04","lab","Water Quality Assessment","0"
"ENMPG04","personal","Adaptability","2"
"ENMPG04","personal","Verbal Communication","3"
"ENMPG04","personal","Written Communication","3"
"ENMPG04","personal","Conflict Resolution","2"
"ENMPG04","personal","Critical Thinking","3"
"ENMPG04","personal","Detail-Orientated Skills","2"
"ENMPG04","personal","Innovation","2"
"ENMPG04","personal","Integrated Problem-solving","2"
"ENMPG04","personal","Interpersonal Skills","3"
"ENMPG04","personal","Leadership","2"
"ENMPG04","personal","Reliability","2"
"ENMPG04","personal","Resourcefulness","2"
"ENMPG04","personal","Self-awareness","2"
"ENMPG04","personal","Self-motivation","2"
"ENMPG04","personal","Teamwork & Collaboration","3"
"ENMPG04","personal","Time Management","2"
"BIOU9BC","computational","AI (generative) Competency","3"
"BIOU9BC","computational","Computer Programming","0"
"BIOU9BC","computational","Data Management","0"
"BIOU9BC","computational","Effective Email Communication","0"
"BIOU9BC","computational","Geographical Information Systems (GIS)","0"
"BIOU9BC","computational","Graphic Design","3"
"BIOU9BC","computational","Modelling","0"
"BIOU9BC","computational","Presentation Software","3"
"BIOU9BC","computational","Remote Meeting/Collaborative Software","0"
"BIOU9BC","computational","Remote Sensing (data collection and analysis)","0"
"BIOU9BC","computational","Social Media","3"
"BIOU9BC","computational","Spreadsheet Creation and Management","0"
"BIOU9BC","computational","Statistical Programmes","0"
"BIOU9BC","computational","Word Processing","3"
"BIOU9BC","field","Application of Remote Observations","0"
"BIOU9BC","field","Conducting Transects","0"
"BIOU9BC","field","Core Skills","0"
"BIOU9BC","field","Drone Observations","0"
"BIOU9BC","field","Environmental Impact Assessment","0"
"BIOU9BC","field","GPS Usage","0"
"BIOU9BC","field","Health and Safety Competency","0"
"BIOU9BC","field","Mapping Skills","0"
"BIOU9BC","field","Sampling: In-situ Monitoring","0"
"BIOU9BC","field","Sampling: Physical Collection","0"
"BIOU9BC","field","Species Monitoring","0"
"BIOU9BC","lab","Accurate Result Reporting","0"
"BIOU9BC","lab","Air Quality Analysis","0"
"BIOU9BC","lab","Chemical Handling","0"
"BIOU9BC","lab","Developing and Implementing SOPs","0"
"BIOU9BC","lab","Good Laboratory Practices (GLP)","0"
"BIOU9BC","lab","Maintaining Lab Notebooks","0"
"BIOU9BC","lab","Microscopy","0"
"BIOU9BC","lab","Operating Lab Equipment","0"
"BIOU9BC","lab","Physical Chemical Analysis","0"
"BIOU9BC","lab","Pipetting","0"
"BIOU9BC","lab","Risk Assessments","0"
"BIOU9BC","lab","Sample Preparation and Handling","0"
"BIOU9BC","lab","Soil Quality Assessment","0"
"BIOU9BC","lab","Water Quality Assessment","0"
"BIOU9BC","personal","Adaptability","3"
"BIOU9BC","personal","Verbal Communication","3"
"BIOU9BC","personal","Written Communication","3"
"BIOU9BC","personal","Conflict Resolution","3"
"BIOU9BC","personal","Critical Thinking","3"
"BIOU9BC","personal","Detail-Orientated Skills","3"
"BIOU9BC","personal","Innovation","3"
"BIOU9BC","personal","Integrated Problem-solving","3"
"BIOU9BC","personal","Interpersonal Skills","3"
"BIOU9BC","personal","Leadership","3"
"BIOU9BC","personal","Reliability","3"
"BIOU9BC","personal","Resourcefulness","3"
"BIOU9BC","personal","Self-awareness","3"
"BIOU9BC","personal","Self-motivation","3"
"BIOU9BC","personal","Teamwork & Collaboration","3"
"BIOU9BC","personal","Time Management","3"
"GEOU9GL","computational","AI (generative) Competency","1"
"GEOU9GL","computational","Computer Programming","0"
"GEOU9GL","computational","Data Management","1"
"GEOU9GL","computational","Effective Email Communication","1"
"GEOU9GL","computational","Geographical Information Systems (GIS)","1"
"GEOU9GL","computational","Graphic Design","1"
"GEOU9GL","computational","Modelling","1"
"GEOU9GL","computational","Presentation Software","1"
"GEOU9GL","computational","Remote Meeting/Collaborative Software","0"
"GEOU9GL","computational","Remote Sensing (data collection and analysis)","0"
"GEOU9GL","computational","Social Media","0"
"GEOU9GL","computational","Spreadsheet Creation and Management","3"
"GEOU9GL","computational","Statistical Programmes","3"
"GEOU9GL","computational","Word Processing","2"
"GEOU9GL","field","Application of Remote Observations","0"
"GEOU9GL","field","Conducting Transects","0"
"GEOU9GL","field","Core Skills","2"
"GEOU9GL","field","Drone Observations","0"
"GEOU9GL","field","Environmental Impact Assessment","0"
"GEOU9GL","field","GPS Usage","1"
"GEOU9GL","field","Health and Safety Competency","1"
"GEOU9GL","field","Mapping Skills","2"
"GEOU9GL","field","Sampling: In-situ Monitoring","2"
"GEOU9GL","field","Sampling: Physical Collection","0"
"GEOU9GL","field","Species Monitoring","0"
"GEOU9GL","lab","Accurate Result Reporting","0"
"GEOU9GL","lab","Air Quality Analysis","0"
"GEOU9GL","lab","Chemical Handling","0"
"GEOU9GL","lab","Developing and Implementing SOPs","0"
"GEOU9GL","lab","Good Laboratory Practices (GLP)","0"
"GEOU9GL","lab","Maintaining Lab Notebooks","0"
"GEOU9GL","lab","Microscopy","0"
"GEOU9GL","lab","Operating Lab Equipment","0"
"GEOU9GL","lab","Physical Chemical Analysis","0"
"GEOU9GL","lab","Pipetting","0"
"GEOU9GL","lab","Risk Assessments","0"
"GEOU9GL","lab","Sample Preparation and Handling","0"
"GEOU9GL","lab","Soil Quality Assessment","0"
"GEOU9GL","lab","Water Quality Assessment","0"
"GEOU9GL","personal","Adaptability","2"
"GEOU9GL","personal","Verbal Communication","2"
"GEOU9GL","personal","Written Communication","3"
"GEOU9GL","personal","Conflict Resolution","2"
"GEOU9GL","personal","Critical Thinking","3"
"GEOU9GL","personal","Detail-Orientated Skills","2"
"GEOU9GL","personal","Innovation","2"
"GEOU9GL","personal","Integrated Problem-solving","2"
"GEOU9GL","personal","Interpersonal Skills","2"
"GEOU9GL","personal","Leadership","2"
"GEOU9GL","personal","Reliability","2"
"GEOU9GL","personal","Resourcefulness","2"
"GEOU9GL","personal","Self-awareness","2"
"GEOU9GL","personal","Self-motivation","2"
"GEOU9GL","personal","Teamwork & Collaboration","2"
"GEOU9GL","personal","Time Management","2"
"ENVU6EA","computational","AI (generative) Competency","2"
"ENVU6EA","computational","Computer Programming","1"
"ENVU6EA","computational","Data Management","2"
"ENVU6EA","computational","Effective Email Communication","0"
"ENVU6EA","computational","Geographical Information Systems (GIS)","0"
"ENVU6EA","computational","Graphic Design","1"
"ENVU6EA","computational","Modelling","0"
"ENVU6EA","computational","Presentation Software","2"
"ENVU6EA","computational","Remote Meeting/Collaborative Software","3"
"ENVU6EA","computational","Remote Sensing (data collection and analysis)","0"
"ENVU6EA","computational","Social Media","0"
"ENVU6EA","computational","Spreadsheet Creation and Management","3"
"ENVU6EA","computational","Statistical Programmes","3"
"ENVU6EA","computational","Word Processing","3"
"ENVU6EA","field","Application of Remote Observations","1"
"ENVU6EA","field","Conducting Transects","0"
"ENVU6EA","field","Core Skills","1"
"ENVU6EA","field","Drone Observations","0"
"ENVU6EA","field","Environmental Impact Assessment","0"
"ENVU6EA","field","GPS Usage","1"
"ENVU6EA","field","Health and Safety Competency","1"
"ENVU6EA","field","Mapping Skills","1"
"ENVU6EA","field","Sampling: In-situ Monitoring","2"
"ENVU6EA","field","Sampling: Physical Collection","3"
"ENVU6EA","field","Species Monitoring","0"
"ENVU6EA","lab","Accurate Result Reporting","2"
"ENVU6EA","lab","Air Quality Analysis","0"
"ENVU6EA","lab","Chemical Handling","1"
"ENVU6EA","lab","Developing and Implementing SOPs","3"
"ENVU6EA","lab","Good Laboratory Practices (GLP)","2"
"ENVU6EA","lab","Maintaining Lab Notebooks","1"
"ENVU6EA","lab","Microscopy","0"
"ENVU6EA","lab","Operating Lab Equipment","3"
"ENVU6EA","lab","Physical Chemical Analysis","3"
"ENVU6EA","lab","Pipetting","2"
"ENVU6EA","lab","Risk Assessments","2"
"ENVU6EA","lab","Sample Preparation and Handling","2"
"ENVU6EA","lab","Soil Quality Assessment","0"
"ENVU6EA","lab","Water Quality Assessment","3"
"ENVU6EA","personal","Adaptability","2"
"ENVU6EA","personal","Verbal Communication","2"
"ENVU6EA","personal","Written Communication","3"
"ENVU6EA","personal","Conflict Resolution","2"
"ENVU6EA","personal","Critical Thinking","3"
"ENVU6EA","personal","Detail-Orientated Skills","2"
"ENVU6EA","personal","Innovation","0"
"ENVU6EA","personal","Integrated Problem-solving","3"
"ENVU6EA","personal","Interpersonal Skills","2"
"ENVU6EA","personal","Leadership","1"
"ENVU6EA","personal","Reliability","3"
"ENVU6EA","personal","Resourcefulness","2"
"ENVU6EA","personal","Self-awareness","2"
"ENVU6EA","personal","Self-motivation","2"
"ENVU6EA","personal","Teamwork & Collaboration","2"
"ENVU6EA","personal","Time Management","2"
"SCIU9PR","computational","AI (generative) Competency","0"
"SCIU9PR","computational","Computer Programming","0"
"SCIU9PR","computational","Data Management","0"
"SCIU9PR","computational","Effective Email Communication","3"
"SCIU9PR","computational","Geographical Information Systems (GIS)","0"
"SCIU9PR","computational","Graphic Design","0"
"SCIU9PR","computational","Modelling","0"
"SCIU9PR","computational","Presentation Software","3"
"SCIU9PR","computational","Remote Meeting/Collaborative Software","0"
"SCIU9PR","computational","Remote Sensing (data collection and analysis)","0"
"SCIU9PR","computational","Social Media","0"
"SCIU9PR","computational","Spreadsheet Creation and Management","3"
"SCIU9PR","computational","Statistical Programmes","0"
"SCIU9PR","computational","Word Processing","3"
"SCIU9PR","field","Application of Remote Observations","0"
"SCIU9PR","field","Conducting Transects","0"
"SCIU9PR","field","Core Skills","3"
"SCIU9PR","field","Drone Observations","0"
"SCIU9PR","field","Environmental Impact Assessment","0"
"SCIU9PR","field","GPS Usage","0"
"SCIU9PR","field","Health and Safety Competency","3"
"SCIU9PR","field","Mapping Skills","0"
"SCIU9PR","field","Sampling: In-situ Monitoring","0"
"SCIU9PR","field","Sampling: Physical Collection","0"
"SCIU9PR","field","Species Monitoring","0"
"SCIU9PR","lab","Accurate Result Reporting","3"
"SCIU9PR","lab","Air Quality Analysis","0"
"SCIU9PR","lab","Chemical Handling","0"
"SCIU9PR","lab","Developing and Implementing SOPs","0"
"SCIU9PR","lab","Good Laboratory Practices (GLP)","0"
"SCIU9PR","lab","Maintaining Lab Notebooks","3"
"SCIU9PR","lab","Microscopy","0"
"SCIU9PR","lab","Operating Lab Equipment","0"
"SCIU9PR","lab","Physical Chemical Analysis","0"
"SCIU9PR","lab","Pipetting","0"
"SCIU9PR","lab","Risk Assessments","3"
"SCIU9PR","lab","Sample Preparation and Handling","0"
"SCIU9PR","lab","Soil Quality Assessment","0"
"SCIU9PR","lab","Water Quality Assessment","0"
"SCIU9PR","personal","Adaptability","3"
"SCIU9PR","personal","Verbal Communication","3"
"SCIU9PR","personal","Written Communication","3"
"SCIU9PR","personal","Conflict Resolution","3"
"SCIU9PR","personal","Critical Thinking","3"
"SCIU9PR","personal","Detail-Orientated Skills","3"
"SCIU9PR","personal","Innovation","3"
"SCIU9PR","personal","Integrated Problem-solving","3"
"SCIU9PR","personal","Interpersonal Skills","3"
"SCIU9PR","personal","Leadership","3"
"SCIU9PR","personal","Reliability","3"
"SCIU9PR","personal","Resourcefulness","3"
"SCIU9PR","personal","Self-awareness","3"
"SCIU9PR","personal","Self-motivation","3"
"SCIU9PR","personal","Teamwork & Collaboration","3"
"SCIU9PR","personal","Time Management","3"
"SCIU9PR","computational","AI (generative) Competency","0"
"SCIU9PR","computational","Computer Programming","0"
"SCIU9PR","computational","Data Management","0"
"SCIU9PR","computational","Effective Email Communication","3"
"SCIU9PR","computational","Geographical Information Systems (GIS)","0"
"SCIU9PR","computational","Graphic Design","0"
"SCIU9PR","computational","Modelling","0"
"SCIU9PR","computational","Presentation Software","3"
"SCIU9PR","computational","Remote Meeting/Collaborative Software","0"
"SCIU9PR","computational","Remote Sensing (data collection and analysis)","0"
"SCIU9PR","computational","Social Media","0"
"SCIU9PR","computational","Spreadsheet Creation and Management","3"
"SCIU9PR","computational","Statistical Programmes","0"
"SCIU9PR","computational","Word Processing","3"
"SCIU9PR","field","Application of Remote Observations","0"
"SCIU9PR","field","Conducting Transects","0"
"SCIU9PR","field","Core Skills","3"
"SCIU9PR","field","Drone Observations","0"
"SCIU9PR","field","Environmental Impact Assessment","0"
"SCIU9PR","field","GPS Usage","0"
"SCIU9PR","field","Health and Safety Competency","3"
"SCIU9PR","field","Mapping Skills","0"
"SCIU9PR","field","Sampling: In-situ Monitoring","0"
"SCIU9PR","field","Sampling: Physical Collection","0"
"SCIU9PR","field","Species Monitoring","0"
"SCIU9PR","lab","Accurate Result Reporting","3"
"SCIU9PR","lab","Air Quality Analysis","0"
"SCIU9PR","lab","Chemical Handling","0"
"SCIU9PR","lab","Developing and Implementing SOPs","0"
"SCIU9PR","lab","Good Laboratory Practices (GLP)","0"
"SCIU9PR","lab","Maintaining Lab Notebooks","3"
"SCIU9PR","lab","Microscopy","0"
"SCIU9PR","lab","Operating Lab Equipment","0"
"SCIU9PR","lab","Physical Chemical Analysis","0"
"SCIU9PR","lab","Pipetting","0"
"SCIU9PR","lab","Risk Assessments","3"
"SCIU9PR","lab","Sample Preparation and Handling","0"
"SCIU9PR","lab","Soil Quality Assessment","0"
"SCIU9PR","lab","Water Quality Assessment","0"
"SCIU9PR","personal","Adaptability","3"
"SCIU9PR","personal","Verbal Communication","3"
"SCIU9PR","personal","Written Communication","3"
"SCIU9PR","personal","Conflict Resolution","3"
"SCIU9PR","personal","Critical Thinking","3"
"SCIU9PR","personal","Detail-Orientated Skills","3"
"SCIU9PR","personal","Innovation","3"
"SCIU9PR","personal","Integrated Problem-solving","3"
"SCIU9PR","personal","Interpersonal Skills","3"
"SCIU9PR","personal","Leadership","3"
"SCIU9PR","personal","Reliability","3"
"SCIU9PR","personal","Resourcefulness","3"
"SCIU9PR","personal","Self-awareness","3"
"SCIU9PR","personal","Self-motivation","3"
"SCIU9PR","personal","Teamwork & Collaboration","3"
"SCIU9PR","personal","Time Management","3"
"EPLPPG2","computational","AI (generative) Competency","2"
"EPLPPG2","computational","Computer Programming","3"
"EPLPPG2","computational","Data Management","3"
"EPLPPG2","computational","Effective Email Communication","3"
"EPLPPG2","computational","Geographical Information Systems (GIS)","3"
"EPLPPG2","computational","Graphic Design","2"
"EPLPPG2","computational","Modelling","2"
"EPLPPG2","computational","Presentation Software","2"
"EPLPPG2","computational","Remote Meeting/Collaborative Software","2"
"EPLPPG2","computational","Remote Sensing (data collection and analysis)","3"
"EPLPPG2","computational","Social Media","0"
"EPLPPG2","computational","Spreadsheet Creation and Management","2"
"EPLPPG2","computational","Statistical Programmes","0"
"EPLPPG2","computational","Word Processing","2"
"EPLPPG2","field","Application of Remote Observations","3"
"EPLPPG2","field","Conducting Transects","1"
"EPLPPG2","field","Core Skills","2"
"EPLPPG2","field","Drone Observations","3"
"EPLPPG2","field","Environmental Impact Assessment","1"
"EPLPPG2","field","GPS Usage","1"
"EPLPPG2","field","Health and Safety Competency","1"
"EPLPPG2","field","Mapping Skills","3"
"EPLPPG2","field","Sampling: In-situ Monitoring","1"
"EPLPPG2","field","Sampling: Physical Collection","1"
"EPLPPG2","field","Species Monitoring","1"
"EPLPPG2","lab","Accurate Result Reporting","2"
"EPLPPG2","lab","Air Quality Analysis","0"
"EPLPPG2","lab","Chemical Handling","0"
"EPLPPG2","lab","Developing and Implementing SOPs","0"
"EPLPPG2","lab","Good Laboratory Practices (GLP)","0"
"EPLPPG2","lab","Maintaining Lab Notebooks","0"
"EPLPPG2","lab","Microscopy","0"
"EPLPPG2","lab","Operating Lab Equipment","0"
"EPLPPG2","lab","Physical Chemical Analysis","0"
"EPLPPG2","lab","Pipetting","0"
"EPLPPG2","lab","Risk Assessments","1"
"EPLPPG2","lab","Sample Preparation and Handling","0"
"EPLPPG2","lab","Soil Quality Assessment","0"
"EPLPPG2","lab","Water Quality Assessment","1"
"EPLPPG2","personal","Adaptability","2"
"EPLPPG2","personal","Verbal Communication","3"
"EPLPPG2","personal","Written Communication","3"
"EPLPPG2","personal","Conflict Resolution","3"
"EPLPPG2","personal","Critical Thinking","3"
"EPLPPG2","personal","Detail-Orientated Skills","3"
"EPLPPG2","personal","Innovation","3"
"EPLPPG2","personal","Integrated Problem-solving","3"
"EPLPPG2","personal","Interpersonal Skills","3"
"EPLPPG2","personal","Leadership","3"
"EPLPPG2","personal","Reliability","3"
"EPLPPG2","personal","Resourcefulness","3"
"EPLPPG2","personal","Self-awareness","3"
"EPLPPG2","personal","Self-motivation","3"
"EPLPPG2","personal","Teamwork & Collaboration","3"
"EPLPPG2","personal","Time Management","3"
"ENMPG23","computational","AI (generative) Competency","0"
"ENMPG23","computational","Computer Programming","0"
"ENMPG23","computational","Data Management","0"
"ENMPG23","computational","Effective Email Communication","0"
"ENMPG23","computational","Geographical Information Systems (GIS)","0"
"ENMPG23","computational","Graphic Design","2"
